appid,name_x,label_dead,label_dead_binary,avg_players_median_6m,months_used,min_months_required,min_months_ok,first_month_in_window,last_month,name_y,type,is_free,required_age,release_date,coming_soon,developers,publishers,categories,genres,tags,windows,mac,linux,initial_price,final_price,discount_percent,metacritic_score,recommendations_total,achievements_total,supported_languages,pc_min_requirements,controller_support,has_dlc,dlc_count,crawl_timestamp,crawl_status
2654520,Hypnosis Sister Clicker,Dead,1,1.48,6,3,True,2023-11-01,2025-05-01,Hypnosis Sister Clicker,game,False,18.0,"20 Nov, 2023",False,AiAiFactory,Dieselmine,"Casual, Indie, Simulation","Casual, Indie, Simulation","Casual, Simulation, Nudity, Clicker, Point & Click, Sexual Content, Mature, Hentai, NSFW, Singleplayer, 2D, Cute, Fantasy, Management, Character Customization, Dating Sim, Psychological, Indie",True,False,False,₪25.95,₪25.95,0.0,,0.0,0.0,"English, Japanese",Minimum:OS:Windows 10 64bitMemory:2 GB RAMDirectX:Version 11Storage:1 GB available spaceRecommended:OS:Windows 10 64bitMemory:2 GB RAMDirectX:Version 11Storage:1 GB available space,,False,0.0,2025-08-25T04:57:10.942087,success
2654680,Khuga Bash!,Dead,1,14.53,3,3,True,2025-05-01,2025-07-01,Khuga Bash!,game,False,0.0,"17 May, 2024",False,Khuga Labs,Khuga Labs,"Action, Casual, Early Access","Action, Casual, Early Access","Action, Casual, 3D Fighter, Arcade, Action Roguelike, Souls-like, Spectacle fighter, 3D, Anime, Cartoon, Cute, Third Person, Boxing, Cats, Combat, Hack and Slash, Singleplayer, Early Access",True,True,True,₪10.95,₪10.95,0.0,,24.0,11.0,English,"Minimum:OS:Windows 10 64-bitProcessor:Intel Core i3-4160 / AMD A8-7600Memory:8 GB RAMGraphics:NVIDIA GeForce GTX 460 / AMD HD 6850 / Intel UHD620DirectX:Version 11Network:Broadband Internet connectionStorage:3 GB available spaceRecommended:OS:Windows 10 64-bitProcessor:Intel i5-2100 or AMD FX-6300Memory:16 GB RAMGraphics:Nvidia GeForce GTX 660, AMD Radeon HD 7870DirectX:Version 11Network:Broadband Internet connectionStorage:3 MB available space","Full Xbox Controller Support, PS4 Controller Support, PS5 Controller Support, Steam Input API Support",False,0.0,2025-08-25T04:57:47.177755,success
2654860,Mizi NO!,Dead,1,41.355,6,3,True,2025-02-01,2025-07-01,Mizi NO!,game,True,0.0,"22 Aug, 2024",True,DU&I,DU&I,"Casual, Indie","Casual, Indie","Casual, Puzzle, 2D, Cartoon, Cartoony, Cute, Colorful, Cats, Hand-drawn, Stylized, Indie, Comedy, Family Friendly, Free to Play, Funny, Logic, Singleplayer, Linear",True,False,False,Free,Free,0.0,,106.0,20.0,"English, German, Japanese, Korean, Portuguese - Brazil, Portuguese - Portugal, Simplified Chinese, Spanish - Spain, Spanish - Latin America, French, Norwegian, Polish, Dutch, Czech, Ukrainian","Minimum:OS *:Windows 7 (or Higher)Processor:Dual-core from Intel or AMD at 2.0 GHzMemory:2 GB RAMGraphics:Videocard with at least 512MBStorage:50 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,True,5.0,2025-08-25T04:58:26.492327,success
2655010,Jewel Match Solitaire Winterscapes 2 - Collector's Edition,Dead,1,2.705,6,3,True,2025-02-01,2025-07-01,Jewel Match Solitaire Winterscapes 2 - Collector's Edition,game,False,0.0,"14 Dec, 2023",False,Suricate Software,Grey Alien Games,"Casual, Indie","Casual, Indie","Solitaire, Puzzle, Card Game, Point & Click, 2D, Relaxing, Snow, Casual, Linear, Story Rich, Colorful, Family Friendly, Atmospheric, Building, Gambling, Indie, Singleplayer, Mouse only, Replay Value",True,False,False,₪51.95,₪19.74,62.0,,17.0,32.0,English,"Minimum:OS *:Windows 7Processor:1GHzMemory:1 GB RAMGraphics:64MB VRAMDirectX:Version 7.0Storage:517 MB available spaceSound Card:Any*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-25T04:59:04.770243,success
2655580,Befriended Curse,Dead,1,2.13,3,3,True,2024-08-01,2024-11-01,Befriended Curse,game,False,0.0,"30 Jul, 2024",False,Yellow Basement Games,Yellow Basement Games,"Adventure, Indie","Adventure, Indie","Horror, Supernatural, Atmospheric, Psychological Horror, Walking Simulator, First-Person, Dark Fantasy, Dark, Thriller, Jump Scare, Exploration, Realistic, Mystery, Simulation, 3D, Historical, Drama, Linear, Singleplayer, Retro",True,False,False,₪18.50,₪18.50,0.0,,203.0,7.0,English,Minimum:Requires a 64-bit processor and operating systemOS:Windows 10 (64 bit)Processor:Intel Core I5-8400 / AMD Ryzen 3 3300XMemory:12 GB RAMGraphics:GTX 970 / AMD Radeon RX 580DirectX:Version 11Storage:6 GB available spaceRecommended:Requires a 64-bit processor and operating systemOS:Windows 10 (64 bit)Processor:Intel Core I7-8700K / AMD Ryzen 5 3600XMemory:16 GB RAMGraphics:GTX 1070 / RX 5600-XTDirectX:Version 11Storage:6 GB available space,,False,0.0,2025-08-25T05:01:00.583590,success
2655590,Kingdom's Deck,Dead,1,20.55,3,3,True,2025-05-01,2025-07-01,Kingdom's Deck,game,False,0.0,"27 Apr, 2025",True,Ivan Aco,Rogue Duck Interactive,"Indie, RPG, Simulation, Strategy","Indie, RPG, Simulation, Strategy","City Builder, Base Building, Card Game, Roguelike Deckbuilder, Colony Sim, Simulation, Survival, Wargame, Tower Defense, Turn-Based Tactics, Management, Roguelike, Resource Management, Strategy, Turn-Based Strategy, RPG, Building, Medieval, Colorful, Fantasy",True,True,True,₪36.95,₪36.95,0.0,,319.0,30.0,"English, German, Japanese, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, French, Korean, Polish, Turkish, Traditional Chinese","Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7,8,10 64 bitProcessor:Intel Core i5 6400 / AMD X8 FX-8300Memory:2 GB RAMGraphics:GeForce GTX 960 / AMD Radeon R9 280DirectX:Version 11Storage:2 GB available spaceSound Card:DirectX 11 compatibleRecommended:Requires a 64-bit processor and operating systemOS *:Windows 7,8,10 64 bitProcessor:Intel Core i5 7400 / AMD Ryzen 3 2300XMemory:8 GB RAMGraphics:GeForce GTX 1060 / AMD Radeon RX 480DirectX:Version 11Storage:2 GB available spaceSound Card:DirectX 11 compatible*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-25T05:01:04.265516,success
2655960,Lust Academy Season 3,Dead,1,27.455,6,3,True,2025-02-01,2025-07-01,Lust Academy - Season 3,game,False,18.0,"27 May, 2024",False,Bear in the Night,Bear in the Night,"Adventure, Casual, Indie","Adventure, Casual, Indie","Sexual Content, Nudity, NSFW, Mature, Visual Novel, Sandbox, Choices Matter, Dating Sim, Multiple Endings, Singleplayer, Realistic, Story Rich, Choose Your Own Adventure, Replay Value, Episodic, LGBTQ, Drama, Adventure, Comedy, Magic",True,True,False,₪55.95,₪55.95,0.0,,367.0,80.0,"English, Simplified Chinese, Russian","Minimum:Requires a 64-bit processor and operating systemOS *:Microsoft® Windows® 7/8/10Processor:Pentium® 4 1.5 GHz / Athlon®Memory:1 GB RAMGraphics:GPU capable of showing imagesDirectX:Version 9.0Storage:3 GB available spaceSound Card:DirectX® 9 compatibleRecommended:Requires a 64-bit processor and operating system*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,True,1.0,2025-08-25T05:02:49.812210,success
2657030,Sex & Blood: Vampires,Dead,1,7.98,6,3,True,2025-02-01,2025-07-01,Sex & Blood: Vampires,game,False,18.0,"5 Oct, 2024",False,Taboo Tales 💘,Taboo Tales 💘,"Action, Adventure, Casual, Simulation","Action, Adventure, Casual, Simulation","Sexual Content, Nudity, LGBTQ, Mature, NSFW, Female Protagonist, Visual Novel, Vampire, Cyberpunk, Story Rich, Dating Sim, FMV, 3D, Atmospheric, Choose Your Own Adventure, Romance, Action, Singleplayer, Choices Matter, Adventure",True,True,False,₪36.95,₪36.95,0.0,,65.0,26.0,"English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Vietnamese, Greek, Danish, Simplified Chinese, Traditional Chinese, Korean, Norwegian, Dutch, Polish, Portuguese - Brazil, Portuguese - Portugal, Russian, Romanian, Thai, Turkish, Hungarian, Ukrainian, Finnish, Czech, Swedish, Japanese, Indonesian, Spanish - Latin America","Minimum:OS *:Windows 7 or aboveProcessor:Intel or AMDMemory:4 GB RAMGraphics:Direct X compatibleStorage:4 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-25T05:07:07.528906,success
2657120,My Sexy Neighbor 🔞,Dead,1,18.59,6,3,True,2025-02-01,2025-07-01,My Sexy Neighbor 🔞,game,False,18.0,"11 Jan, 2025",False,Pocket Rocket Studio 🚀,Taboo Tales 💘,"Casual, Indie, Simulation","Casual, Indie, Simulation","Sexual Content, Nudity, Mature, Simulation, NSFW, 3D, Hentai, Character Customization, Dating Sim, Anime, Singleplayer, Adventure, Visual Novel, Atmospheric, Immersive Sim, Cute, Choices Matter, Life Sim, Relaxing, Casual",True,False,False,₪36.95,₪36.95,0.0,,25.0,21.0,"English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Vietnamese, Greek, Danish, Simplified Chinese, Traditional Chinese, Korean, Norwegian, Dutch, Polish, Portuguese - Brazil, Portuguese - Portugal, Russian, Romanian, Thai, Turkish, Hungarian, Ukrainian, Finnish, Czech, Swedish, Japanese, Indonesian, Spanish - Latin America",Minimum:OS:Windows 10 or aboveProcessor:Intel or AMDMemory:8 GB RAMGraphics:Direct X compatibleStorage:3 GB available space,,False,0.0,2025-08-25T05:07:23.080453,success
2657900,For Sale,Dead,1,2.68,3,3,True,2025-01-01,2025-03-01,For Sale,game,False,0.0,"17 Jan, 2025",False,Collarpill,Collarpill,"Adventure, Casual, Indie","Adventure, Casual, Indie","Exploration, Walking Simulator, Psychological Horror, Mystery, Multiple Endings, Horror, Atmospheric, Singleplayer, Adventure, Short, Linear, Pixel Graphics, 3D, Stylized, Casual, Action, Action-Adventure, Indie",True,False,True,₪21.95,₪21.95,0.0,,198.0,22.0,"English, Portuguese - Brazil, Portuguese - Portugal, Spanish - Spain, Russian","Minimum:OS *:Windows 7 or LaterProcessor:Dual Core 2ghzMemory:4 GB RAMGraphics:Nvidia 400 series or EquivalentDirectX:Version 9.0cStorage:1500 MB available spaceSound Card:AnyRecommended:OS *:Windows 7 or LaterProcessor:Quad Core 2.8ghzMemory:8 GB RAMGraphics:Nvidia 900 series or EquivalentDirectX:Version 9.0cStorage:1500 MB available spaceSound Card:Any*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.","Full Xbox Controller Support, PS5 Controller Support",False,0.0,2025-08-25T05:10:49.831682,success
2658450,LOLLIPOP CHAINSAW RePOP,Dead,1,31.825,6,3,True,2025-02-01,2025-07-01,LOLLIPOP CHAINSAW RePOP,game,False,0.0,"11 Sep, 2024",False,"DRAGAMI GAMES, LTD.","DRAGAMI GAMES, LTD.",Action,Action,"Female Protagonist, Hack and Slash, Action, Zombies, Third Person, Singleplayer, Funny, Action-Adventure, Comedy, Violent, Anime, Comic Book, Colorful, Casual, America, Cute, Spectacle fighter, Stylized, Gore, 3D",True,False,False,₪162.51,₪162.51,0.0,,94.0,50.0,"English, French, Italian, German, Spanish - Spain, Japanese, Spanish - Latin America, Portuguese - Brazil, Traditional Chinese",Minimum:Requires a 64-bit processor and operating systemOS:Windows10 64bitProcessor:Intel Core i5-8400Memory:8 GB RAMGraphics:NVIDIA GeForce GTX 1060(6GB)DirectX:Version 12Storage:60 GB available spaceRecommended:Requires a 64-bit processor and operating systemOS:Windows10 64bitProcessor:Intel Core i5-10400Memory:16 GB RAMGraphics:NVIDIA GeForce RTX3060(8GB)DirectX:Version 12Storage:60 GB available space,"Full Xbox Controller Support, PS4 Controller Support, PS5 Controller Support",True,2.0,2025-08-25T05:12:44.625287,success
2658470,Is This Game Trying To Kill Me?,Dead,1,5.725,6,3,True,2025-02-01,2025-07-01,Is this Game Trying to Kill Me?,game,False,18.0,"12 Nov, 2024",False,Stately Snail,Stately Snail,"Action, Adventure, Indie","Action, Adventure, Indie","Adventure, Horror, Escape Room, Puzzle, First-Person, Dark, Mystery, Psychological Horror, Dark Fantasy, Retro, Exploration, Atmospheric, Investigation, Pixel Graphics, Singleplayer, Multiple Endings, Fantasy, Old School, Logic, Action",True,False,False,₪55.95,₪55.95,0.0,80.0,99.0,17.0,"English, Russian, German, Portuguese - Brazil, Simplified Chinese, Korean, Japanese","Minimum:Requires a 64-bit processor and operating systemOS *:Windows 7 or higherProcessor:3.0 GHzMemory:6 GB RAMGraphics:Video card with 2GB of VRAMDirectX:Version 11Storage:5 GB available spaceRecommended:Requires a 64-bit processor and operating system*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",Full Xbox Controller Support,False,0.0,2025-08-25T05:12:49.131241,success
2658520,Animal Shelter 2 Demo,Dead,1,3.505,6,3,True,2025-01-01,2025-07-01,Animal Shelter 2 Demo,game,False,0.0,"8 Jun, 2024",False,Games Incubator,"Games Incubator, PlayWay S.A.","Adventure, Casual, Indie, Simulation","Adventure, Casual, Indie, Simulation","Simulation, Casual, First-Person, Cute, Realistic, Family Friendly, Colorful, Atmospheric, Cats, Dog, Education, Adventure, Management, Life Sim, Immersive Sim, Relaxing, Open World, Co-op, Online Co-Op, Multiplayer",True,False,False,,,0.0,,50.0,0.0,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish",Minimum:Requires a 64-bit processor and operating systemOS:Windows 10 64 BitProcessor:Intel Core i3-4130 / AMD Ryzen 3 1200Memory:8 GB RAMGraphics:NVidia GeForce GTX 960 / Radeon R9 280XDirectX:Version 11Storage:12 GB available spaceRecommended:Requires a 64-bit processor and operating systemOS:Windows 10 64 BitProcessor:Intel Core i5-8600K / AMD Ryzen 5 3600Memory:16 GB RAMGraphics:NVidia GeForce GTX 1070 / AMD Radeon RX 590DirectX:Version 11Storage:18 GB available spaceAdditional Notes:Recommend installation on an SSD drive,"Full Xbox Controller Support, Steam Input API Support",False,0.0,2025-08-25T05:13:01.755629,success
2658720,Vampire: The Masquerade - Reckoning of New York,Dead,1,3.94,6,3,True,2025-02-01,2025-07-01,Vampire: The Masquerade - Reckoning of New York,game,False,0.0,"10 Sep, 2024",False,Draw Distance,Dear Villagers,"Indie, RPG","Indie, RPG","RPG, Visual Novel, 2D, Text-Based, Vampire, Atmospheric, Conspiracy, Singleplayer, Choices Matter, Indie",True,False,False,₪74.00,₪74.00,0.0,,244.0,24.0,"English, French",Minimum:OS:Windows 10Processor:Dual Core 3 GHzMemory:4 GB RAMGraphics:​1 GB VRAM OpenGL 2.1+Storage:2 GB available space,Full Xbox Controller Support,False,0.0,2025-08-25T05:13:59.500773,success
2658820,Watermelon Game,Dead,1,5.265,6,3,True,2025-02-01,2025-07-01,Watermelon Game,game,True,0.0,"7 Nov, 2023",False,MomSesImSpcl,MomSesImSpcl,"Casual, Indie, Simulation, Strategy","Casual, Indie, Simulation, Strategy","Casual, Physics, Multiplayer, Score Attack, PvP, PvE, Simulation, Management, Logic, Family Friendly, Point & Click, Clicker, Match 3, Arcade, 2D, Cute, Cartoon, Relaxing, Free to Play, Singleplayer",True,False,True,Free,Free,0.0,,10.0,55.0,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Portuguese - Portugal, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese","Minimum:OS *:Windows 7 (SP1+)Processor:x86, x64 architecture with SSE2 instruction set supportMemory:300 MB RAMGraphics:DX10DirectX:Version 10Storage:300 MB available spaceRecommended:OS:Windows 11Memory:300 MB RAMGraphics:DX12 capableDirectX:Version 12Storage:300 MB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-25T05:14:23.907882,success
2659050,Movies Tycoon,Dead,1,9.52,6,3,True,2025-02-01,2025-07-01,Movies Tycoon,game,False,0.0,"24 Oct, 2024",False,PixelCraze s.r.o.,PixelCraze s.r.o.,Simulation,Simulation,"Simulation, Management, Economy, Capitalism, Strategy, Building, Character Customization, Sandbox, Singleplayer, Time Management, Cinematic, Realistic, Memes, Top-Down, Tutorial, City Builder, 3D, America, 1990's, 1980s",True,False,False,₪110.95,₪110.95,0.0,,23.0,34.0,"English, German, Czech, French, Italian, Spanish - Spain, Polish, Portuguese - Brazil, Portuguese - Portugal","Minimum:Requires a 64-bit processor and operating systemOS:Windows 10Processor:AMD Ryzen 3 1200 or Intel i5 4690Memory:8 GB RAMGraphics:Radeon R9 380 4gb or GTX 960 4gbDirectX:Version 11Storage:20 GB available spaceAdditional Notes:SSD storage required. HDD will work, but it will be slow.Recommended:Requires a 64-bit processor and operating systemOS:Windows 10Processor:AMD Ryzen 5 3600 or Intel i5 10400Memory:16 GB RAMGraphics:Radeon RX 480 8GB or GTX 1060 6GBDirectX:Version 11Storage:20 GB available spaceAdditional Notes:SSD storage required. HDD will work, but it will be slow.",,True,1.0,2025-08-25T05:15:08.034665,success
2659900,Sixty Four,Dead,1,29.455,6,3,True,2025-02-01,2025-07-01,Sixty Four,game,False,0.0,"4 Mar, 2024",False,Oleg Danilov,Playsaurus,"Casual, Indie, Simulation, Strategy","Casual, Indie, Simulation, Strategy","Clicker, Indie, Strategy, Simulation, Automation, Resource Management, Management, Isometric, Stylized, Crafting, Idler, Atmospheric, Horror, Psychological Horror, Puzzle, Sandbox, Casual, Singleplayer",True,True,False,₪21.95,₪21.95,0.0,,1502.0,34.0,"English, French, Italian, German, Spanish - Spain, Czech, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Thai, Dutch, Hungarian, Portuguese - Portugal",Minimum:Requires a 64-bit processor and operating systemOS:Windows 10 or later (64-bit)Processor:Intel Pentium 4 processor or laterMemory:512 MB RAMStorage:400 MB available spaceRecommended:Requires a 64-bit processor and operating system,"Partial Xbox Controller Support, PS4 Controller Support, PS5 Controller Support",False,0.0,2025-08-25T05:18:11.757089,success
2659960,Let's Go! My Harem Farm,Dead,1,4.31,6,3,True,2025-02-01,2025-07-01,Let's Go! My Harem Farm,game,False,0.0,"21 Jun, 2024",True,XO_PROJECT,OTAKU Plan,"Adventure, Indie, RPG, Simulation","Adventure, Indie, RPG, Simulation","Nudity, Sexual Content, Mature, NSFW, Farming Sim, Simulation, Dating Sim, RPG, Life Sim, Anime, Exploration, 2D, Comedy, Fantasy, Relaxing, Indie, Adventure, Story Rich, Singleplayer, Multiple Endings",True,False,False,₪55.95,₪55.95,0.0,,176.0,0.0,"English, Japanese, Simplified Chinese, Traditional Chinese","Minimum:OS:7 / 8 / 8.1 / 10Processor:3+ GHz ProcessorMemory:4 GB RAMGraphics:DirectX 11/OpenGL 4.1 capable GPUDirectX:Version 11Storage:1 GB available spaceRecommended:OS:10Processor:3+ GHz ProcessorMemory:8 GB RAMGraphics:OpenGL ES 2.0 hardware driver support required for WebGL acceleration. (AMD Catalyst 10.9, nVidia 358.50)DirectX:Version 11Storage:2 GB available space",,False,0.0,2025-08-25T05:18:31.182830,success
2660840,ManaSoul,Dead,1,3.345,6,3,True,2025-01-01,2025-07-01,ManaSoul,game,True,0.0,"1 Dec, 2023",False,Celtaria Productions,Celtaria Productions,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Free To Play, Early Access","Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Free To Play, Early Access","Early Access, Exploration, Collectathon, PvE, PvP, MMORPG, RPG, Action-Adventure, Character Customization, 2D, Lore-Rich, Open World, Pixel Graphics, Family Friendly, Fantasy, Adventure, Magic, 1990's, Old School, Massively Multiplayer",True,True,True,Free To Play,Free To Play,0.0,,109.0,0.0,English,"Minimum:OS *:OS: Windows 7+  Framework 4.6.2)Processor:Processor: Intel i3 or BetterMemory:1 GB RAMGraphics:1GB VRAMStorage:1 GB available spaceRecommended:OS *:OS: Windows 10+  Framework 7.0.0)Processor:Processor: Intel i3 or BetterMemory:4 GB RAMGraphics:4GB VRAMNetwork:Broadband Internet connectionStorage:10 GB available space*Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions.",,False,0.0,2025-08-25T05:22:04.814854,success
